업종명,업소명,소재지(도로명),소재지전화
일반음식점,추풍령감자탕(하남점),경기도 하남시 초이로 96  2층 (초이동),  02- 441-0399
일반음식점,산아래 우렁쌈밥 이야기,경기도 하남시 감이남로40번길 47-22 (감이동 외1필지(1층)),  02- 408-4155
일반음식점,있잖아요아빠치킨(은행점),경기도 하남시 더우개로 6  1층 114호 (창우동  은행아파트상가), 031- 791-1199
일반음식점,마구로야,경기도 하남시 하남대로784번안길 6 (신장동 번지(1층)), 031- 793-3302
일반음식점,농부숯불갈비,경기도 하남시 신장로154번길 43-7 (덕풍동 번지(1층)), 031- 795-6655
일반음식점,맛있는 꼬소네 치킨,경기도 하남시 하남대로777번길 28 (신장동 번지(1층)), 031- 791-9288
일반음식점,장어천국,경기도 하남시 동남로 442 (감일동 번지(1층)),  02- 473-2910
일반음식점,우리식당,경기도 하남시 하남대로777번길 63 (신장동 번지(1층)), 031- 796-0599
일반음식점,양평해장국,경기도 하남시 하남대로 539 (천현동 외1필지(1층)), 031- 796-1377
일반음식점,사랑방 밥집,경기도 하남시 신장로 197 (덕풍동  349-2번지(1층)), 031- 795-2444
일반음식점,강영감네닭내장,경기도 하남시 하남대로 1039 (풍산동 (1층)), 031- 795-1821
일반음식점,푸지미,경기도 하남시 신장로 96 (신장동 번지(2층)), 031- 791-5510
일반음식점,한채당2,경기도 하남시 미사동로 38-1  1~3층 (미사동), 031- 792-8880
일반음식점,한채당,경기도 하남시 미사동로 38  1~2층 (미사동), 031- 792-8880
일반음식점,제주 YOUNG돈,경기도 하남시 대청로21번길 29  1층 (신장동), 031- 792-9169
일반음식점,경성한우국밥,경기도 하남시 수리북로 33  1층 101호 (덕풍동), 031- 792-8859
일반음식점,스카이 호프,경기도 하남시 수리남로 18-1  1층 1호 (덕풍동), 031- 791-9922
일반음식점,밀향기,경기도 하남시 검단산로 217 (창우동 번지(1층)), 031- 794-8155
일반음식점,호남식당,경기도 하남시 신장로154번길 51 (덕풍동 번지(덕원상가A동103호)(1층)), 031- 795-3190
일반음식점,석바다 영양탕,경기도 하남시 하남대로777번길 64 (신장동 (1층)), 031- 793-5883
일반음식점,주)털보네,경기도 하남시 미사동로 49 (미사동 번지(1층)), 031- 791-1025
일반음식점,불닭발불삼겹,경기도 하남시 하남대로777번길 20 (신장동 외2필지(1층)), 031- 792-4892
일반음식점,춘천명동닭갈비,경기도 하남시 하남대로801번길 9 (신장동 번지(1층)), 031- 796-2375
일반음식점,조마루뼈다귀,경기도 하남시 하남대로776번길 31 (신장동 번지(1층)), 031- 793-9001
일반음식점,해돋이,경기도 하남시 하남대로784번안길 6 (신장동 번지(1층)), 031- 796-1131
일반음식점,김밥나라(하남3호점),경기도 하남시 신장로 156 (덕풍동 하남프라자 109호 110호(1층)), 031- 792-1145
일반음식점,만남커피숍(일반음식점),경기도 하남시 신평로 68-1 (신장동 번지(2층)), 031- 795-0161
일반음식점,명인만두,경기도 하남시 대청로 15 (신장동 번지오피스텔트레벨 105호), 031- 792-5963
일반음식점,동원 소랑돼지랑오리랑,경기도 하남시 수리북로 21 (덕풍동 번지(1층)), 031- 792-1888
일반음식점,본죽&비빔밥(하남시청점),경기도 하남시 대청로 15 (신장동 오피스텔트레벨103호(1층)), 031- 795-5363
일반음식점,지선이네 삼겹살,경기도 하남시 역말로 38  1층 (덕풍동),031 -792 -2725
일반음식점,삼거리가든,경기도 하남시 초일로105번길 23 (초일동 번지(1층)), 031- 792-7798
일반음식점,청와 삼대명이 보쌈 칼국수,경기도 하남시 대청로21번길 27  1층 (신장동), 031- 796-0123
일반음식점,방가네 연탄불 고기,경기도 하남시 대성로 234 (천현동 (1 2층)), 031- 796-7100
일반음식점,현정이네 해물예식장,경기도 하남시 신장1로 17  1층 (신장동), 031- 794-6778
일반음식점,종가댁밥상,경기도 하남시 신장로184번길 15 (덕풍동 번지(1층)),031 -792 -3452
일반음식점,나주곰탕,경기도 하남시 신장1로 33  1층 (신장동), 031- 794-4249
일반음식점,하남퓨전식당,경기도 하남시 신장로136번길 6 (덕풍동),031 -794 -2400
일반음식점,순천옥,경기도 하남시 대성로 102  1층 (하사창동),031 -792 -6908
일반음식점,독불장군,경기도 하남시 초일로 10 (초이동   204-1번지(1 2층)), 02 -426 -8975
일반음식점,오가네동태탕,경기도 하남시 천현로 25 (신장동 (1층)), 031- 796-0235
일반음식점,양푼이찌개마을,경기도 하남시 신장1로3번길 17 (신장동 (1층)), 031- 794-5470
일반음식점,미도,경기도 하남시 신장로 104 (신장동 성원상떼빌114호), 031- 796-8005
일반음식점,호치민호프커피,경기도 하남시 하남대로783번길 34  1층 (신장동), 031- 793-7012
일반음식점,유장춘닭개장,경기도 하남시 천현로 86 (천현동 외1필지   1층), 031- 793-2202
일반음식점,오복식당,경기도 하남시 신평로55번길 8  1층 101호 (신장동  진도빌딩), 031- 795-2848
일반음식점,산행마차,경기도 하남시 검단산로 325 (창우동 (1층)), 031- 796-3666
일반음식점,안촌가든,경기도 하남시 서하남로47번길 257-14 (감북동 (1층)),02  -485 -0373
일반음식점,일파르코,경기도 하남시 안터로 29-17  1층 (풍산동),
일반음식점,만리향,경기도 하남시 하남대로739번길 54-1  1층 (신장동), 031- 791-9443
일반음식점,더우개 생 포갈비,경기도 하남시 하남대로776번길 59  1층 (신장동), 031- 791-2544
일반음식점,유가네돼지왕갈비,경기도 하남시 역말로 11 (덕풍동 (1층)), 031- 792-5612
일반음식점,천일뼈해장국,경기도 하남시 신장1로 30 (신장동 (1층)), 031- 792-8330
일반음식점,원조불닭,경기도 하남시 신장1로15번길 50  1층 (신장동), 031- 795-3772
일반음식점,교촌치킨(덕풍1호점),경기도 하남시 하남대로 859  1층 (덕풍동), 031- 792-8288
일반음식점,시골남원추어탕,경기도 하남시 서하남로 85-7  2 3층 (감북동),  02- 475-7861
일반음식점,무창포 조개나라,경기도 하남시 신평로61번길 19 (덕풍동 (1층)),031 -795 -9349
일반음식점,교촌치킨 신장1호점,경기도 하남시 하남대로 771  1층 일부호 (신장동), 031- 791-9292
일반음식점,막걸리세상,경기도 하남시 하남대로855번길 44-6 (덕풍동 (1층)), 031- 791-7553
일반음식점,제이컵,경기도 하남시 대청로22번길 17 (신장동 203호),031 -791 -8380
일반음식점,구이오이,경기도 하남시 감이남로40번길 51  1층 (감이동),  02- 407-9252
일반음식점,미스터피자 하남점,경기도 하남시 하남대로 815 (신장동 명지캐럿108  201호), 031- 792-6363
일반음식점,미담바지락칼국수  보쌈,경기도 하남시 하남대로778번길 34  1층 (신장동), 031- 796-6141
일반음식점,또래치킨,경기도 하남시 덕산로 33 (덕풍동 한솔리치빌@ 상가 지하01호), 031- 791-9255
일반음식점,피자헛 하남 신장점,경기도 하남시 하남대로 767  1층 (신장동), 031- 796-1186
일반음식점,형제 바지락 칼국수,경기도 하남시 신장로154번길 27  1층 (덕풍동), 031- 796-0441
일반음식점,성무양꼬치,경기도 하남시 신평로55번길 22 (덕풍동 (1층)),031 -796 -7743
일반음식점,열애,경기도 하남시 미사대로 618 (신장동 (1  2  3층)), 031- 795-8407
일반음식점,육감만족,경기도 하남시 신평로55번길 22 (덕풍동 (1층)), 031- 791-9389
일반음식점,반딧불,경기도 하남시 하남대로855번길 56 (덕풍동 (1층)), 031- 796-5592
일반음식점,초롱집,경기도 하남시 하남대로801번길 37 (신장동 (1층)), 031- 795-0364
일반음식점,명인옛날통닭 하남직영점,경기도 하남시 역말로 19 (덕풍동 (1층)), 031- 791-9115
일반음식점,돌무데기가든,경기도 하남시 학암로 13-1  1층의 일부 (학암동),  02-3402-2829
일반음식점,안면도해물요리,경기도 하남시 신장1로9번길 25 (신장동 (1층)), 031- 795-8134
일반음식점,한솔김밥,경기도 하남시 덕산로 68 (덕풍동 (1층)), 031- 792-5929
일반음식점,대갓집 숯불갈비,경기도 하남시 신평로 35-4 (덕풍동 (1층)), 031- 793-8092
일반음식점,하남장터곱창,경기도 하남시 하남대로787번길 10 (신장동 외1필지(1층)), 031- 796-4747
일반음식점,가나안 덕(DUCK),경기도 하남시 서하남로390번길 14  1 2층 (춘궁동), 031- 795-5296
일반음식점,하남쪽쟁이,경기도 하남시 수리북로 5 (덕풍동 (1층)), 031- 795-8926
일반음식점,황제밥상,경기도 하남시 서하남로48번길 26  1층 (감일동),  02- 476-1824
일반음식점,빙그레식당,경기도 하남시 동남로424번길 70  1층 (감일동),  02- 403-8475
일반음식점,달마당, , 031- 792-0007
일반음식점,짝태노가리야,경기도 하남시 신장로 136 (덕풍동 (1층)), 031- 795-7977
일반음식점,싸닭(덕풍시장본점),경기도 하남시 하남대로 847  2층 (덕풍동), 031- 792-8255
일반음식점,스톤밸리 바베큐,경기도 하남시 검단산로186번길 46-3 (창우동 (1층)),031 - 794-1132
일반음식점,금강식당,경기도 하남시 초이로 75 (초이동 (1층)),031 -377 -9035
일반음식점,땅끝굴마을,경기도 하남시 미사강변한강로158번길 11  경일 1층 (망월동),02  -483 -9289
일반음식점,옥산가 순대국,경기도 하남시 신장1로9번길 47  1층 (신장동),031 - 792-8460
일반음식점,영광굴비 한정식,경기도 하남시 대성로 151 (춘궁동 (2층)), 031- 795-6946
일반음식점,행복한 순대국밥,경기도 하남시 하남대로777번길 70  1층 (신장동),031 -793 -0009
일반음식점,역전 할머니 맥주,경기도 하남시 신장로136번길 7  1층 (덕풍동), 031- 792-9720
일반음식점,천호곱창,경기도 하남시 신장1로9번길 55  1층 (신장동), 031- 796-5989
일반음식점,달포네막창,경기도 하남시 신장로154번길 25  1층 (덕풍동),031 -8768-5958
일반음식점,신토불이 순대국,경기도 하남시 신장1로 34 (신장동 (1층)),031 -793 -8777
일반음식점,하남마당,경기도 하남시 신장1로 34 (신장동 (1층)), 031- 792-5800
일반음식점,해와달,경기도 하남시 수리북로 9 (덕풍동 (1층)), 031- 796-6796
일반음식점,섬마을,경기도 하남시 대성로299번길 36 (신장동 (1층)), 031- 795-3264
일반음식점,따봉,경기도 하남시 수리북로 10-3 (덕풍동 (1층)), 031- 792-7215
일반음식점,와글와글횟집,경기도 하남시 하남대로 1043-28  C1동 201호 (풍산동  근린생활시설),  02- 474-3952
일반음식점,물박사,경기도 하남시 수리북로 26 (덕풍동 (1층)), 031- 794-7892
일반음식점,미가,경기도 하남시 역말로16번길 17  1층 (덕풍동), 031- 793-2664
일반음식점,미림김밥분식,경기도 하남시 더우개로 6  지층 9호 (창우동  은행아파트상가), 031- 792-6520
일반음식점,복돼지네,경기도 하남시 수리북로 17-5 (덕풍동 (1층)), 031-793 -2837
일반음식점,청송갈비한마당,경기도 하남시 신평로 65  2층 (신장동),031 - 791-8153
일반음식점,또오리,경기도 하남시 천호대로1358번길 7 (초이동 (1  2층)),02  -428 -3200
일반음식점,맥시칸치킨,경기도 하남시 신장로56번길 59 (천현동 (1층)), 031- 794-9292
일반음식점,앙마곱창,경기도 하남시 신평로61번길 20 (덕풍동 (1층)),031 -795 -9942
일반음식점,밤나무 골,경기도 하남시 동남로424번길 92-6 (감일동 (1층)),  02- 408-0682
일반음식점,돈굽는마을,경기도 하남시 역말로 21 (덕풍동 (1층)),031 -807 -3756
일반음식점,샘이깊은청학동,경기도 하남시 신장로 157 (덕풍동 번지(2층)), 031- 793-4636
일반음식점,등마루,경기도 하남시 신평로67번길 27 (덕풍동 지1층), 031- 794-1709
일반음식점,하남정덮밥,경기도 하남시 신평로 74 (신장동 (1층)), 031- 795-7953
일반음식점,종로곱창,경기도 하남시 하남대로801번길 40  1층 (신장동), 031-792 -2814
일반음식점,금수레 황금옻닭,경기도 하남시 서하남로 280  1 2층 (광암동),  02- 486-6776
일반음식점,고향집,경기도 하남시 대성로319번길 12 (덕풍동 (1층)),031 -796 -1215
일반음식점,케리 홈치킨,경기도 하남시 대청로116번길 59  지층 37 38호 (창우동  신안아파트주상가), 031- 791-3599
일반음식점,종가집,경기도 하남시 대청로 62  116동 지층 5호 (신장동  백조현대상가), 031- 793-5158
일반음식점,다님길,경기도 하남시 신장로 94-1 (신장동 (1층)), 031- 792-3906
일반음식점,민혜네묵은지삼겹살,경기도 하남시 신평로 65 (신장동 (1층)), 031- 795-5631
일반음식점,하우스홀드,경기도 하남시 감북로 36  1층 (감일동  외1필지),  02- 474-7774
일반음식점,뚱뎅이감자탕,경기도 하남시 미사강변동로 125  미사푸르지오시티 A동 2층 S202호 (망월동), 031- 795-0605
일반음식점,왕바리냉바리,경기도 하남시 하남대로801번길 48 (신장동 (1층)),031 -796 -0155
일반음식점,주모리,경기도 하남시 신평로 58 (신장동 (2층)),031 - 792-8020
일반음식점,전주밥상,경기도 하남시 대성로299번길 24  1층 (덕풍동), 031- 792-6119
일반음식점,와!9이닭,경기도 하남시 수리북로 14  지하 1층 (덕풍동), 031- 794-4045
일반음식점,익산집,경기도 하남시 하남대로787번길 63 (신장동 (1층)), 031- 795-5128
일반음식점,킹호프,경기도 하남시 하남대로777번길 63 (신장동 (1층)), 031- 794-8187
일반음식점,초원의집,경기도 하남시 신장1로3번길 18  1층 (신장동), 031- 793-2332
일반음식점,백초묵은삼겹살,경기도 하남시 신장1로27번길 56 (신장동 (1층)), 031- 794-0206
일반음식점,토박이,경기도 하남시 고골로398번길 71 (상사창동 (1 2층)), 031- 793-5220
일반음식점,우리집식당,경기도 하남시 역말로24번길 39 (덕풍동 (1층)), 080- 794-1717
일반음식점,페리카나,경기도 하남시 신장로 104  1층 104  105  106호 (신장동), 031- 793-9933
일반음식점,내고향빈대떡,경기도 하남시 수리북로 27 (덕풍동  130(1층)), 031- 791-7056
